2, buffer,CWE-120,
2, buffer,CWE-120,
2, buffer,CWE-120,
2, buffer,CWE-120,
2, buffer,CWE-120,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-120,
2, buffer,CWE-120,
2, buffer,CWE-120,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, buffer,CWE-119:CWE-120,
2, misc,CWE-362,
2, misc,CWE-362,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-120,
2, buffer,CWE-120,
2, buffer,CWE-120,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, misc,CWE-362,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, buffer,CWE-119:CWE-120,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, buffer,CWE-119:CWE-120,
2, buffer,CWE-119:CWE-120,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, misc,CWE-362,
2, buffer,CWE-119:CWE-120,
1, buffer,CWE-126,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, obsolete,CWE-676,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-120,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-120,
1, buffer,CWE-120,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-120,
1, buffer,CWE-120,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-120,
1, buffer,CWE-120,
1, buffer,CWE-120,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-126,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120, CWE-20,
1, buffer,CWE-120,
